,Unnamed: 0,datetime,duration,height,interpolated_height,time_to_next_eruption,time_since_last_eruption,Gage Height,Discharge,Water Temp,Temp,RH,Wind Speed,Atm Press,Precip,Wind Chill
6185,6185,2019-08-05 15:59:00+00:00,232,130.0,0.0,5520.0,6480.0,2.54,59.2,18.1,71.0,31.0,7.0,769.5,0.00,NC
6186,6186,2019-08-05 17:31:00+00:00,200,140.0,0.0,5700.0,5520.0,2.54,59.2,17.9,69.0,28.0,9.0,769.5,0.00,NC
6187,6187,2019-08-06 09:15:00+00:00,186,135.0,0.0,6180.0,5700.0,2.55,60.4,13.2,57.0,67.0,0.0,769.5,0.00,NC
6188,6188,2019-08-06 10:58:00+00:00,222,135.0,0.0,5520.0,6180.0,2.55,60.4,14.0,60.0,64.0,0.0,769.8,0.00,NC
6189,6189,2019-08-07 08:46:00+00:00,256,140.0,0.0,6060.0,5280.0,2.54,59.0,13.9,56.0,77.0,0.0,767.9,0.00,NC
6190,6190,2019-08-07 10:27:00+00:00,225,140.0,0.0,5220.0,6060.0,2.54,59.0,15.3,63.0,59.0,3.0,767.9,0.00,NC
6191,6191,2019-08-07 11:54:00+00:00,236,140.0,0.0,6000.0,5220.0,2.54,59.0,16.9,67.0,44.0,0.0,767.9,0.00,NC
6192,6192,2019-08-07 13:34:00+00:00,237,125.0,0.0,5160.0,6000.0,2.54,59.0,17.7,73.0,38.0,3.0,767.1,0.00,M
6193,6193,2019-08-07 15:00:00+00:00,210,130.0,0.0,6000.0,5160.0,2.54,59.0,17.2,73.0,27.0,9.0,767.1,0.00,NC
6194,6194,2019-08-07 16:40:00+00:00,250,130.0,0.0,6180.0,6000.0,2.53,57.7,17.3,75.0,24.0,8.0,766.6,0.00,NC
6195,6195,2019-08-07 18:23:00+00:00,205,135.0,0.0,5400.0,6180.0,2.54,59.0,17.3,70.0,31.0,0.0,766.6,0.00,NC
6196,6196,2019-08-08 10:07:00+00:00,223,135.0,0.0,6060.0,5880.0,2.54,59.0,14.2,61.0,63.0,0.0,767.7,0.00,NC
6197,6197,2019-08-08 18:14:00+00:00,237,140.0,0.0,4740.0,6120.0,2.54,59.0,17.2,52.0,100.0,0.0,767.1,0.36,NC
6198,6198,2019-08-09 09:26:00+00:00,240,145.0,0.0,5700.0,5700.0,2.55,60.4,14.2,53.0,94.0,0.0,766.6,0.00,NC
6199,6199,2019-08-09 11:01:00+00:00,226,140.0,0.0,5880.0,5700.0,2.55,60.4,15.3,57.0,74.0,3.0,766.8,0.00,NC
6200,6200,2019-08-10 09:26:00+00:00,221,140.0,0.0,6180.0,5400.0,2.54,59.0,13.9,60.0,55.0,0.0,766.8,0.00,NC
6201,6201,2019-08-10 11:09:00+00:00,226,145.0,0.0,4980.0,6180.0,2.55,60.4,15.9,65.0,42.0,3.0,766.3,0.00,NC
6202,6202,2019-08-10 12:32:00+00:00,246,145.0,0.0,6420.0,4980.0,2.54,59.0,16.7,70.0,40.0,5.0,765.8,0.00,NC
6203,6203,2019-08-10 14:19:00+00:00,223,145.0,0.0,5940.0,6420.0,2.54,59.0,17.5,69.0,33.0,0.0,765.8,0.00,NC
6204,6204,2019-08-10 15:58:00+00:00,224,135.0,0.0,5280.0,5940.0,2.55,60.4,17.7,69.0,43.0,6.0,764.7,0.00,NC
6205,6205,2019-08-10 17:26:00+00:00,234,140.0,0.0,5400.0,5280.0,2.54,59.0,16.8,70.0,41.0,3.0,764.4,0.00,NC
6206,6206,2019-08-11 08:42:00+00:00,213,137.0,1.0,6240.0,5520.0,2.54,59.0,12.1,59.0,60.0,0.0,765.0,0.00,NC
6207,6207,2019-08-11 10:26:00+00:00,236,150.0,0.0,4860.0,6240.0,2.54,59.0,13.9,66.0,43.0,7.0,765.0,0.00,NC
6208,6208,2019-08-11 11:47:00+00:00,252,115.0,0.0,6660.0,4860.0,2.54,59.0,15.9,67.0,37.0,8.0,764.7,0.00,NC
6209,6209,2019-08-11 13:38:00+00:00,209,150.0,0.0,5280.0,6660.0,2.54,59.0,17.4,67.0,37.0,10.0,765.0,0.00,NC
6210,6210,2019-08-11 15:06:00+00:00,230,145.0,0.0,5520.0,5280.0,2.54,59.0,17.6,65.0,39.0,10.0,765.2,0.00,M
6211,6211,2019-08-11 16:38:00+00:00,223,130.0,0.0,5820.0,5520.0,2.53,57.7,16.9,65.0,39.0,10.0,765.2,0.00,M
6212,6212,2019-08-11 18:15:00+00:00,227,150.0,0.0,5760.0,5820.0,2.53,57.7,16.0,61.0,38.0,7.0,765.2,0.00,NC
6213,6213,2019-08-13 09:48:00+00:00,213,140.0,0.0,5400.0,5640.0,2.53,57.7,12.3,54.0,67.0,5.0,770.6,0.00,NC
6214,6214,2019-08-14 08:50:00+00:00,230,137.0,1.0,5460.0,5820.0,2.54,59.0,11.8,52.0,77.0,5.0,770.9,0.00,NC
6215,6215,2019-08-14 10:21:00+00:00,221,135.0,0.0,5460.0,5460.0,2.53,57.7,13.5,59.0,59.0,5.0,770.6,0.00,NC
6216,6216,2019-08-14 16:39:00+00:00,243,145.0,0.0,6360.0,5520.0,2.52,56.4,16.9,72.0,25.0,0.0,769.0,0.00,NC
6217,6217,2019-08-15 10:11:00+00:00,245,120.0,0.0,6240.0,5520.0,2.53,57.7,13.9,61.0,48.0,3.0,768.7,0.00,NC
6218,6218,2019-08-15 11:55:00+00:00,255,130.0,0.0,5700.0,6240.0,2.52,56.4,14.6,64.0,43.0,3.0,768.5,0.00,NC
6219,6219,2019-08-15 13:30:00+00:00,213,135.0,0.0,5160.0,5700.0,2.52,56.4,15.0,65.0,32.0,9.0,767.7,0.00,NC
6220,6220,2019-08-17 14:25:00+00:00,236,120.0,0.0,6120.0,5400.0,2.52,56.4,15.8,62.0,36.0,7.0,761.2,0.00,NC
6221,6221,2019-08-17 16:07:00+00:00,228,135.0,0.0,5340.0,6120.0,2.53,57.7,15.5,62.0,32.0,7.0,761.2,0.00,NC
6222,6222,2019-08-17 17:36:00+00:00,245,140.0,0.0,5160.0,5340.0,2.52,56.4,15.2,61.0,33.0,3.0,761.0,0.00,NC
6223,6223,2019-08-18 09:21:00+00:00,246,140.0,0.0,5820.0,5100.0,2.53,57.7,11.9,58.0,47.0,3.0,763.4,0.00,NC
6224,6224,2019-08-18 10:58:00+00:00,224,135.0,0.0,5160.0,5820.0,2.53,57.7,13.8,64.0,34.0,7.0,764.4,0.00,NC
6225,6225,2019-08-18 12:24:00+00:00,228,110.0,0.0,6180.0,5160.0,2.52,56.4,15.7,66.0,32.0,7.0,764.7,0.00,NC
6226,6226,2019-08-18 14:07:00+00:00,185,130.0,0.0,5700.0,6180.0,2.52,56.4,16.9,69.0,27.0,5.0,764.4,0.00,M
6227,6227,2019-08-18 15:42:00+00:00,234,155.0,0.0,5220.0,5700.0,2.52,56.4,16.8,70.0,25.0,8.0,764.7,0.00,NC
6228,6228,2019-08-18 17:09:00+00:00,233,125.0,0.0,6180.0,5220.0,2.51,55.1,16.1,69.0,23.0,6.0,764.7,0.00,M
6229,6229,2019-08-19 09:20:00+00:00,252,155.0,0.0,6420.0,5460.0,2.53,57.7,12.4,60.0,59.0,5.0,766.8,0.00,NC
6230,6230,2019-08-19 11:07:00+00:00,235,145.0,0.0,4800.0,6420.0,2.52,56.4,14.6,73.0,27.0,3.0,766.8,0.00,NC
6231,6231,2019-08-19 12:27:00+00:00,217,130.0,0.0,6300.0,4800.0,2.52,56.4,16.2,73.0,23.0,6.0,766.8,0.00,NC
6232,6232,2019-08-19 14:12:00+00:00,209,140.0,0.0,5760.0,6300.0,2.52,56.4,17.4,76.0,17.0,6.0,766.6,0.00,M
6233,6233,2019-08-19 15:48:00+00:00,222,135.0,0.0,5220.0,5760.0,2.52,56.4,17.2,78.0,16.0,9.0,766.3,0.00,NC
6234,6234,2019-08-19 17:15:00+00:00,226,140.0,0.0,5700.0,5220.0,2.51,55.1,16.7,74.0,17.0,9.0,766.6,0.00,M
6235,6235,2019-08-20 10:18:00+00:00,241,150.0,0.0,6240.0,5280.0,2.52,56.4,13.1,64.0,45.0,0.0,770.1,0.00,NC
6236,6236,2019-08-20 12:02:00+00:00,226,130.0,0.0,5220.0,6240.0,2.52,56.4,14.1,70.0,25.0,6.0,769.5,0.00,NC
6237,6237,2019-08-20 13:29:00+00:00,255,130.0,0.0,5640.0,5220.0,2.52,56.4,15.0,73.0,19.0,3.0,769.3,0.00,NC
6238,6238,2019-08-20 15:03:00+00:00,255,135.0,0.0,6060.0,5640.0,2.51,55.1,16.0,74.0,19.0,0.0,769.0,0.00,NC
6239,6239,2019-08-20 16:44:00+00:00,245,135.0,0.0,5580.0,6060.0,2.52,56.4,16.0,76.0,21.0,0.0,768.5,0.00,NC
6240,6240,2019-08-20 18:17:00+00:00,246,135.0,0.0,5640.0,5580.0,2.52,56.4,15.7,71.0,29.0,0.0,768.5,0.00,NC
6241,6241,2019-08-21 09:37:00+00:00,199,137.0,1.0,5460.0,5280.0,2.52,56.4,13.0,63.0,55.0,0.0,769.0,0.00,NC
6242,6242,2019-08-21 11:08:00+00:00,231,130.0,0.0,6120.0,5460.0,2.52,56.4,14.7,71.0,30.0,5.0,768.5,0.00,NC
6243,6243,2019-08-21 12:50:00+00:00,225,150.0,0.0,5880.0,6120.0,2.51,55.1,15.3,69.0,38.0,0.0,767.7,0.00,NC
6244,6244,2019-08-21 14:28:00+00:00,234,145.0,0.0,5700.0,5880.0,2.52,56.4,16.6,72.0,37.0,0.0,767.1,0.00,NC
6245,6245,2019-08-21 16:03:00+00:00,198,145.0,0.0,6240.0,5700.0,2.51,55.1,16.5,65.0,45.0,3.0,767.1,0.00,M
6246,6246,2019-08-22 09:32:00+00:00,199,140.0,0.0,5220.0,5940.0,2.52,56.4,13.0,61.0,51.0,5.0,762.6,0.00,NC
6247,6247,2019-08-22 10:59:00+00:00,250,130.0,0.0,5340.0,5220.0,2.52,56.4,13.2,66.0,34.0,0.0,761.8,0.00,NC
6248,6248,2019-08-22 12:28:00+00:00,219,115.0,0.0,5940.0,5340.0,2.52,56.4,13.6,67.0,34.0,0.0,762.3,0.00,M
6249,6249,2019-08-22 14:07:00+00:00,206,130.0,0.0,5400.0,5940.0,2.52,56.4,14.1,66.0,33.0,0.0,762.8,0.00,NC
6250,6250,2019-08-22 15:37:00+00:00,218,130.0,0.0,5580.0,5400.0,2.53,57.7,14.0,63.0,52.0,0.0,762.8,0.00,NC
6251,6251,2019-08-22 17:10:00+00:00,232,135.0,0.0,6120.0,5580.0,2.52,56.4,14.1,60.0,44.0,5.0,762.6,0.00,NC
6252,6252,2019-08-23 09:08:00+00:00,209,135.0,0.0,5400.0,5460.0,2.52,56.4,11.5,52.0,76.0,5.0,765.2,0.00,NC
6253,6253,2019-08-23 10:38:00+00:00,192,130.0,0.0,5400.0,5400.0,2.52,56.4,13.1,56.0,62.0,6.0,765.2,0.00,NC
6254,6254,2019-08-23 12:08:00+00:00,241,130.0,0.0,5520.0,5400.0,2.52,56.4,14.8,62.0,52.0,3.0,764.4,0.00,NC
6255,6255,2019-08-23 13:40:00+00:00,226,145.0,0.0,6060.0,5520.0,2.52,56.4,15.7,63.0,42.0,3.0,764.2,0.00,M
6256,6256,2019-08-23 15:21:00+00:00,223,135.0,0.0,5340.0,6060.0,2.52,56.4,15.9,62.0,36.0,9.0,764.2,0.00,NC
6257,6257,2019-08-23 16:50:00+00:00,257,130.0,0.0,5520.0,5340.0,2.52,56.4,15.5,65.0,37.0,9.0,763.9,0.00,M
6258,6258,2019-08-24 09:45:00+00:00,250,140.0,0.0,5880.0,5160.0,2.52,56.4,12.5,55.0,62.0,6.0,766.0,0.00,NC
6259,6259,2019-08-24 11:23:00+00:00,225,160.0,0.0,5520.0,5880.0,2.51,55.1,14.1,63.0,35.0,5.0,765.8,0.00,M
6260,6260,2019-08-24 12:55:00+00:00,211,145.0,0.0,5400.0,5520.0,2.52,56.4,15.8,68.0,28.0,5.0,765.0,0.00,M
6261,6261,2019-08-24 14:25:00+00:00,220,130.0,0.0,5580.0,5400.0,2.51,55.1,16.6,71.0,23.0,5.0,764.4,0.00,NC
6262,6262,2019-08-25 16:12:00+00:00,246,140.0,0.0,5220.0,5820.0,2.5,53.8,15.8,65.0,28.0,6.0,762.3,0.00,NC
6263,6263,2019-08-25 17:39:00+00:00,210,130.0,0.0,5940.0,5220.0,2.5,53.8,15.8,61.0,36.0,7.0,762.8,0.00,NC
6264,6264,2019-08-27 09:41:00+00:00,250,130.0,0.0,5460.0,5640.0,2.51,55.1,10.9,50.0,50.0,6.0,769.8,0.00,NC
6265,6265,2019-08-27 11:12:00+00:00,219,137.0,1.0,5100.0,5460.0,2.51,55.1,12.8,57.0,40.0,3.0,769.8,0.00,NC
6266,6266,2019-08-27 12:37:00+00:00,230,135.0,0.0,5220.0,5100.0,2.51,55.1,14.7,58.0,41.0,7.0,769.3,0.00,NC
6267,6267,2019-08-27 14:04:00+00:00,217,125.0,0.0,5640.0,5220.0,2.51,55.1,15.5,63.0,37.0,7.0,768.2,0.00,NC
6268,6268,2019-08-27 15:38:00+00:00,217,130.0,0.0,5520.0,5640.0,2.51,55.1,15.4,65.0,39.0,0.0,768.2,0.00,NC
6269,6269,2019-08-27 17:10:00+00:00,227,130.0,0.0,6900.0,5520.0,2.51,55.1,14.9,68.0,21.0,11.0,768.2,0.00,NC
6270,6270,2019-08-28 09:03:00+00:00,245,137.0,1.0,5520.0,5760.0,2.51,55.1,11.0,53.0,58.0,3.0,768.7,0.00,NC
6271,6271,2019-08-28 10:35:00+00:00,210,135.0,0.0,5400.0,5520.0,2.52,56.4,12.7,58.0,55.0,0.0,769.0,0.00,NC
6272,6272,2019-08-28 12:05:00+00:00,242,135.0,0.0,6000.0,5400.0,2.5,53.8,14.7,72.0,20.0,0.0,767.9,0.00,M
6273,6273,2019-08-28 13:45:00+00:00,230,140.0,0.0,5400.0,6000.0,2.51,55.1,16.1,74.0,19.0,0.0,767.4,0.00,M
6274,6274,2019-08-28 15:15:00+00:00,211,135.0,0.0,5880.0,5400.0,2.51,55.1,16.0,75.0,12.0,11.0,767.1,0.00,NC
6275,6275,2019-08-28 16:53:00+00:00,222,145.0,0.0,6120.0,5880.0,2.5,53.8,15.5,75.0,13.0,6.0,766.8,0.00,NC
6276,6276,2019-08-28 18:35:00+00:00,202,135.0,0.0,4740.0,6120.0,2.5,53.8,15.3,71.0,16.0,5.0,766.6,0.00,NC
6277,6277,2019-08-29 09:49:00+00:00,241,137.0,1.0,5760.0,6000.0,2.51,55.1,12.1,55.0,62.0,0.0,769.0,0.00,NC
6278,6278,2019-08-29 11:25:00+00:00,220,134.0,0.0,5340.0,5760.0,2.5,53.8,13.6,64.0,33.0,0.0,768.7,0.00,NC
6279,6279,2019-08-29 12:54:00+00:00,218,145.0,0.0,5820.0,5340.0,2.5,53.8,14.6,65.0,32.0,0.0,768.5,0.00,NC
6280,6280,2019-08-29 14:31:00+00:00,241,130.0,0.0,5460.0,5820.0,2.5,53.8,14.8,68.0,33.0,0.0,767.9,0.00,NC
6281,6281,2019-08-29 16:02:00+00:00,236,121.0,0.0,5820.0,5460.0,2.5,53.8,14.9,69.0,26.0,0.0,767.7,0.00,NC
6282,6282,2019-08-29 17:39:00+00:00,243,160.0,0.0,5160.0,5820.0,2.5,53.8,14.9,67.0,37.0,0.0,767.7,0.00,NC
6283,6283,2019-08-29 19:05:00+00:00,182,125.0,0.0,5940.0,5160.0,2.5,53.8,14.7,64.0,32.0,0.0,767.4,0.00,NC
6284,6284,2019-08-30 13:44:00+00:00,233,125.0,0.0,5940.0,5520.0,2.51,55.1,16.0,65.0,42.0,5.0,767.4,0.00,M
6285,6285,2019-08-30 15:23:00+00:00,238,135.0,0.0,5460.0,5940.0,2.5,53.8,15.9,61.0,51.0,3.0,767.9,0.00,NC
6286,6286,2019-08-30 16:54:00+00:00,244,135.0,0.0,6240.0,5460.0,2.5,53.8,15.9,54.0,82.0,0.0,768.2,0.01,NC
6287,6287,2019-08-31 13:01:00+00:00,233,135.0,0.0,5340.0,5580.0,2.5,53.8,16.0,69.0,49.0,5.0,768.7,0.00,NC
6288,6288,2019-08-31 14:30:00+00:00,268,130.0,0.0,5700.0,5340.0,2.5,53.8,17.0,70.0,38.0,5.0,767.9,0.00,M
6289,6289,2019-08-31 16:05:00+00:00,212,134.0,0.0,6120.0,5700.0,2.51,55.1,16.3,73.0,22.0,5.0,767.7,0.00,NC
6290,6290,2019-08-31 17:47:00+00:00,205,145.0,0.0,5220.0,6120.0,2.5,53.8,15.9,73.0,20.0,3.0,767.9,0.00,NC
6291,6291,2019-09-01 10:24:00+00:00,244,130.0,0.0,5880.0,5340.0,2.5,53.8,13.0,61.0,45.0,3.0,769.5,0.00,NC
6292,6292,2019-09-01 12:02:00+00:00,218,145.0,0.0,5040.0,5880.0,2.51,55.1,15.2,74.0,23.0,10.0,768.7,0.00,NC
6293,6293,2019-09-01 13:26:00+00:00,235,130.0,0.0,5520.0,5040.0,2.5,53.8,16.3,77.0,14.0,10.0,768.7,0.00,M
6294,6294,2019-09-01 14:58:00+00:00,217,140.0,0.0,5580.0,5520.0,2.49,52.6,16.5,78.0,13.0,9.0,768.2,0.00,NC
6295,6295,2019-09-02 08:26:00+00:00,208,145.0,0.0,4860.0,5640.0,2.5,53.8,11.1,54.0,61.0,0.0,768.7,0.00,NC
6296,6296,2019-09-02 09:47:00+00:00,208,125.0,0.0,5340.0,4860.0,2.5,53.8,12.4,60.0,55.0,0.0,768.7,0.00,NC
6297,6297,2019-09-02 11:16:00+00:00,233,160.0,0.0,6180.0,5340.0,2.49,52.6,14.3,76.0,16.0,6.0,768.5,0.00,NC
6298,6298,2019-09-02 12:59:00+00:00,196,120.0,0.0,4560.0,6180.0,2.5,53.8,15.9,77.0,13.0,9.0,767.9,0.00,NC
6299,6299,2019-09-02 14:15:00+00:00,238,120.0,0.0,5760.0,4560.0,2.5,53.8,16.5,78.0,13.0,7.0,767.7,0.00,NC
6300,6300,2019-09-02 15:51:00+00:00,241,135.0,0.0,5280.0,5760.0,2.49,52.6,16.2,77.0,13.0,11.0,767.9,0.00,NC
6301,6301,2019-09-02 17:19:00+00:00,190,140.0,0.0,5520.0,5280.0,2.5,53.8,15.7,76.0,16.0,6.0,767.7,0.00,NC
6302,6302,2019-09-03 08:41:00+00:00,230,138.0,0.0,6000.0,5460.0,2.5,53.8,11.3,52.0,66.0,0.0,771.4,0.00,NC
6303,6303,2019-09-03 10:21:00+00:00,226,155.0,0.0,5100.0,6000.0,2.5,53.8,13.0,61.0,42.0,3.0,771.4,0.00,NC
6304,6304,2019-09-03 11:46:00+00:00,215,145.0,0.0,5640.0,5100.0,2.5,53.8,14.9,62.0,39.0,5.0,770.9,0.00,NC
6305,6305,2019-09-03 13:20:00+00:00,232,130.0,0.0,5100.0,5640.0,2.49,52.6,16.3,75.0,19.0,3.0,770.1,0.00,M
6306,6306,2019-09-03 14:45:00+00:00,228,130.0,0.0,6180.0,5100.0,2.5,53.8,16.5,77.0,18.0,8.0,769.8,0.00,NC
6307,6307,2019-09-03 16:28:00+00:00,238,130.0,0.0,5460.0,6180.0,2.49,52.6,16.3,74.0,19.0,5.0,769.3,0.00,NC
6308,6308,2019-09-03 17:59:00+00:00,243,120.0,0.0,5820.0,5460.0,2.49,52.6,15.9,73.0,20.0,6.0,768.7,0.00,NC
6309,6309,2019-09-04 09:33:00+00:00,218,150.0,0.0,5520.0,5640.0,2.5,53.8,12.8,58.0,67.0,3.0,769.8,0.00,NC
6310,6310,2019-09-04 11:05:00+00:00,246,130.0,0.0,6180.0,5520.0,2.5,53.8,14.3,69.0,39.0,0.0,769.5,0.00,M
6311,6311,2019-09-04 12:48:00+00:00,263,120.0,0.0,5400.0,6180.0,2.49,52.6,16.4,71.0,25.0,7.0,769.3,0.00,NC
6312,6312,2019-09-04 14:18:00+00:00,237,135.0,0.0,5460.0,5400.0,2.49,52.6,16.8,78.0,19.0,7.0,768.7,0.00,NC
6313,6313,2019-09-04 15:49:00+00:00,239,130.0,0.0,6180.0,5460.0,2.49,52.6,16.5,75.0,19.0,10.0,768.5,0.00,NC
6314,6314,2019-09-04 17:32:00+00:00,111,150.0,0.0,3840.0,6180.0,2.49,52.6,16.2,74.0,22.0,9.0,768.5,0.00,M
6315,6315,2019-09-05 13:14:00+00:00,252,145.0,0.0,6480.0,5340.0,2.5,53.8,16.1,68.0,40.0,0.0,771.9,0.00,NC
6316,6316,2019-09-06 09:51:00+00:00,225,137.0,1.0,5280.0,5520.0,2.51,55.1,13.3,53.0,100.0,0.0,771.7,0.01,NC
6317,6317,2019-09-06 11:19:00+00:00,252,140.0,0.0,5760.0,5280.0,2.51,55.1,13.6,57.0,82.0,0.0,770.6,0.00,NC
6318,6318,2019-09-06 12:55:00+00:00,235,130.0,0.0,5640.0,5760.0,2.51,55.1,13.8,57.0,82.0,0.0,769.8,0.00,NC
6319,6319,2019-09-06 14:29:00+00:00,253,145.0,0.0,6000.0,5640.0,2.51,55.1,13.9,54.0,94.0,5.0,769.8,0.03,NC
6320,6320,2019-09-06 16:09:00+00:00,225,150.0,0.0,5940.0,6000.0,2.52,56.4,14.0,54.0,94.0,0.0,769.3,0.00,NC
6321,6321,2019-09-07 09:43:00+00:00,210,110.0,0.0,5100.0,6060.0,2.51,55.1,12.4,52.0,71.0,6.0,768.5,0.00,NC
6322,6322,2019-09-07 11:08:00+00:00,219,130.0,0.0,5100.0,5100.0,2.51,55.1,12.7,54.0,64.0,5.0,768.5,0.00,NC
6323,6323,2019-09-07 12:33:00+00:00,227,120.0,0.0,6180.0,5100.0,2.52,56.4,13.3,55.0,54.0,7.0,767.9,0.00,NC
6324,6324,2019-09-07 14:16:00+00:00,199,140.0,0.0,5340.0,6180.0,2.5,53.8,14.0,58.0,51.0,5.0,767.9,0.00,NC
6325,6325,2019-09-07 15:45:00+00:00,248,130.0,0.0,5580.0,5340.0,2.51,55.1,14.1,59.0,48.0,8.0,767.7,0.00,NC
6326,6326,2019-09-07 17:18:00+00:00,235,130.0,0.0,5220.0,5580.0,2.51,55.1,14.0,61.0,46.0,5.0,767.1,0.00,NC
6327,6327,2019-09-08 09:30:00+00:00,248,170.0,0.0,5700.0,6420.0,2.51,55.1,11.1,43.0,100.0,3.0,763.1,0.00,NC
6328,6328,2019-09-08 11:05:00+00:00,221,137.0,1.0,5820.0,5700.0,2.51,55.1,11.3,53.0,71.0,0.0,761.0,0.00,NC
6329,6329,2019-09-08 12:42:00+00:00,223,135.0,0.0,5580.0,5820.0,2.52,56.4,11.5,57.0,59.0,3.0,760.7,0.00,NC
6330,6330,2019-09-08 14:15:00+00:00,239,130.0,0.0,6300.0,5580.0,2.51,55.1,11.9,51.0,74.0,5.0,760.4,0.00,NC
6331,6331,2019-09-09 09:13:00+00:00,234,140.0,0.0,6060.0,6300.0,2.73,87.3,10.2,44.0,87.0,7.0,760.7,0.00,M
6332,6332,2019-09-09 10:54:00+00:00,213,150.0,0.0,6060.0,6060.0,2.73,87.3,10.7,47.0,81.0,10.0,761.2,0.00,42
6333,6333,2019-09-09 12:35:00+00:00,240,150.0,0.0,5580.0,6060.0,2.72,85.7,12.1,50.0,62.0,7.0,761.8,0.00,NC
6334,6334,2019-09-09 14:08:00+00:00,298,130.0,0.0,6240.0,5580.0,2.71,84.0,12.4,52.0,54.0,8.0,761.8,0.00,NC
6335,6335,2019-09-09 15:52:00+00:00,242,150.0,0.0,5700.0,6240.0,2.68,79.3,12.4,52.0,54.0,5.0,762.0,0.00,NC
6336,6336,2019-09-09 17:27:00+00:00,247,140.0,0.0,6180.0,5700.0,2.65,74.7,11.8,50.0,50.0,8.0,762.3,0.00,NC
6337,6337,2019-09-10 09:25:00+00:00,263,130.0,0.0,5940.0,4860.0,2.56,61.7,9.8,42.0,91.0,3.0,762.3,0.03,NC
6338,6338,2019-09-10 11:04:00+00:00,216,137.0,1.0,5580.0,5940.0,2.56,61.7,10.0,50.0,66.0,3.0,761.2,0.00,NC
6339,6339,2019-09-10 12:37:00+00:00,244,150.0,0.0,5580.0,5580.0,2.56,61.7,10.7,48.0,76.0,0.0,761.2,0.01,NC
6340,6340,2019-09-10 14:10:00+00:00,234,145.0,0.0,5520.0,5580.0,2.56,61.7,11.5,48.0,68.0,5.0,761.8,0.00,46
6341,6341,2019-09-10 15:42:00+00:00,224,155.0,0.0,6120.0,5520.0,2.56,61.7,11.7,51.0,58.0,6.0,761.5,0.00,NC
6342,6342,2019-09-10 17:24:00+00:00,242,140.0,0.0,5040.0,6120.0,2.56,61.7,11.6,48.0,71.0,0.0,761.8,0.00,NC
6343,6343,2019-09-11 08:49:00+00:00,233,137.0,1.0,5220.0,5640.0,2.54,59.0,9.4,39.0,96.0,3.0,762.6,0.00,NC
6344,6344,2019-09-11 10:16:00+00:00,258,130.0,0.0,5520.0,5220.0,2.54,59.0,9.7,42.0,91.0,3.0,763.1,0.01,NC
6345,6345,2019-09-11 11:48:00+00:00,244,145.0,0.0,5880.0,5520.0,2.53,57.7,10.0,43.0,87.0,0.0,762.8,0.01,NC
6346,6346,2019-09-11 13:26:00+00:00,223,130.0,0.0,5280.0,5880.0,2.54,59.0,10.1,41.0,87.0,0.0,763.6,0.04,NC
6347,6347,2019-09-11 14:54:00+00:00,244,130.0,0.0,5760.0,5280.0,2.54,59.0,10.1,37.0,95.0,6.0,764.4,0.09,32
6348,6348,2019-09-11 16:30:00+00:00,227,140.0,0.0,5820.0,5760.0,2.55,60.4,10.3,37.0,95.0,0.0,765.8,0.11,M
6349,6349,2019-09-11 18:07:00+00:00,214,150.0,0.0,5820.0,5820.0,2.55,60.4,10.2,40.0,96.0,0.0,766.6,0.00,NC
6350,6350,2019-09-12 08:19:00+00:00,260,140.0,0.0,5760.0,5340.0,2.55,60.4,9.5,40.0,89.0,0.0,771.1,0.00,NC
6351,6351,2019-09-12 09:55:00+00:00,234,140.0,0.0,5400.0,5760.0,2.55,60.4,10.1,44.0,70.0,5.0,771.1,0.00,41
6352,6352,2019-09-12 11:25:00+00:00,195,125.0,0.0,5520.0,5400.0,2.55,60.4,11.5,47.0,58.0,3.0,771.4,0.00,NC
6353,6353,2019-09-12 12:57:00+00:00,228,135.0,0.0,5220.0,5520.0,2.54,59.0,12.2,50.0,58.0,6.0,771.4,0.00,NC
6354,6354,2019-09-14 11:43:00+00:00,240,140.0,0.0,5580.0,5580.0,2.51,55.1,12.7,61.0,35.0,5.0,768.7,0.00,NC
6355,6355,2019-09-14 13:16:00+00:00,216,130.0,0.0,5520.0,5580.0,2.52,56.4,14.1,63.0,34.0,8.0,768.2,0.00,NC
6356,6356,2019-09-15 09:07:00+00:00,208,137.0,1.0,5760.0,5040.0,2.51,55.1,10.4,57.0,47.0,0.0,766.0,0.00,NC
6357,6357,2019-09-15 10:43:00+00:00,212,137.0,1.0,5640.0,5760.0,2.51,55.1,11.9,60.0,36.0,3.0,765.8,0.00,NC
6358,6358,2019-09-15 18:14:00+00:00,247,130.0,0.0,5580.0,5160.0,2.51,55.1,14.1,67.0,28.0,3.0,763.1,0.00,NC
6359,6359,2019-09-16 09:47:00+00:00,220,130.0,0.0,5640.0,5520.0,2.5,53.8,11.1,60.0,36.0,3.0,762.6,0.00,NC
6360,6360,2019-09-16 11:21:00+00:00,246,150.0,0.0,5760.0,5640.0,2.5,53.8,12.2,64.0,35.0,3.0,761.8,0.00,NC
6361,6361,2019-09-16 12:57:00+00:00,209,155.0,0.0,6300.0,5760.0,2.5,53.8,12.8,64.0,34.0,3.0,760.7,0.00,NC
6362,6362,2019-09-16 14:42:00+00:00,200,128.0,0.0,5640.0,6300.0,2.5,53.8,12.9,63.0,37.0,15.0,760.4,0.00,NC
