,datetime,duration_seconds,time_to_next_eruption,time_since_last_eruption
9772,2019-10-16 11:58:00+00:00,219,5160.0,5760.0
9773,2019-10-16 13:24:00+00:00,237,6180.0,5160.0
9776,2019-10-17 09:44:00+00:00,229,5760.0,5820.0
9779,2019-10-18 09:38:00+00:00,198,5280.0,6060.0
9780,2019-10-18 11:06:00+00:00,224,5340.0,5280.0
9781,2019-10-18 12:35:00+00:00,234,6180.0,5340.0
9782,2019-10-18 14:18:00+00:00,213,5820.0,6180.0
9785,2019-10-19 10:56:00+00:00,214,5160.0,6540.0
9786,2019-10-19 12:22:00+00:00,220,6180.0,5160.0
9790,2019-10-20 10:14:00+00:00,237,5340.0,5340.0
9791,2019-10-20 11:43:00+00:00,222,6600.0,5340.0
9792,2019-10-20 13:33:00+00:00,195,5040.0,6600.0
9793,2019-10-20 14:57:00+00:00,244,5460.0,5040.0
9796,2019-10-21 10:58:00+00:00,221,5640.0,5580.0
9797,2019-10-21 12:32:00+00:00,241,5940.0,5640.0
9798,2019-10-21 14:11:00+00:00,225,5640.0,5940.0
9801,2019-10-22 11:50:00+00:00,229,5820.0,5340.0
9802,2019-10-22 13:27:00+00:00,219,4620.0,5820.0
9803,2019-10-22 14:44:00+00:00,221,6660.0,4620.0
9804,2019-10-22 16:35:00+00:00,234,4980.0,6660.0
9807,2019-10-23 11:02:00+00:00,235,5640.0,5820.0
9808,2019-10-23 12:36:00+00:00,231,5040.0,5640.0
9809,2019-10-23 14:00:00+00:00,254,6120.0,5040.0
9812,2019-10-25 11:08:00+00:00,247,5460.0,5580.0
9813,2019-10-25 12:39:00+00:00,241,5940.0,5460.0
9814,2019-10-25 14:18:00+00:00,220,5640.0,5940.0
9817,2019-10-26 10:43:00+00:00,224,5820.0,5760.0
9820,2019-10-27 10:09:00+00:00,247,5460.0,5220.0
9821,2019-10-27 11:40:00+00:00,211,5880.0,5460.0
9822,2019-10-27 13:18:00+00:00,234,4920.0,5880.0
9823,2019-10-27 14:40:00+00:00,256,6240.0,4920.0
9826,2019-10-28 11:19:00+00:00,130,3300.0,6300.0
9827,2019-10-28 12:14:00+00:00,255,6300.0,3300.0
9828,2019-10-28 13:59:00+00:00,236,5520.0,6300.0
9831,2019-10-29 10:03:00+00:00,259,5400.0,5520.0
9832,2019-10-29 11:33:00+00:00,249,5880.0,5400.0
9833,2019-10-29 13:11:00+00:00,239,5940.0,5880.0
9836,2019-10-31 10:12:00+00:00,255,5520.0,5460.0
9837,2019-10-31 11:44:00+00:00,147,4080.0,5520.0
9838,2019-10-31 12:52:00+00:00,228,6420.0,4080.0
9839,2019-10-31 14:39:00+00:00,200,5520.0,6420.0
9846,2019-11-02 11:32:00+00:00,245,5700.0,5100.0
9847,2019-11-02 13:07:00+00:00,209,5220.0,5700.0
9848,2019-11-02 14:34:00+00:00,214,5580.0,5220.0
9851,2019-11-03 10:02:00+00:00,238,4920.0,6360.0
9852,2019-11-03 11:24:00+00:00,212,5760.0,4920.0
9853,2019-11-03 13:00:00+00:00,224,5580.0,5760.0
9854,2019-11-03 14:33:00+00:00,234,5820.0,5580.0
9857,2019-12-15 11:01:00+00:00,230,5400.0,6360.0
9858,2019-12-15 12:31:00+00:00,247,5760.0,5400.0
9859,2019-12-15 14:07:00+00:00,251,5400.0,5760.0
9862,2019-12-16 10:38:00+00:00,236,5700.0,5580.0
9863,2019-12-16 12:13:00+00:00,221,6000.0,5700.0
9864,2019-12-16 13:53:00+00:00,225,5640.0,6000.0
9867,2019-12-17 10:12:00+00:00,220,5580.0,5460.0
9868,2019-12-17 11:45:00+00:00,232,5640.0,5580.0
9869,2019-12-17 13:19:00+00:00,235,5580.0,5640.0
9870,2019-12-17 14:52:00+00:00,206,5940.0,5580.0
9873,2019-12-18 09:37:00+00:00,201,5220.0,5460.0
9874,2019-12-18 11:04:00+00:00,238,6060.0,5220.0
9875,2019-12-18 12:45:00+00:00,240,5100.0,6060.0
9876,2019-12-18 14:10:00+00:00,254,5460.0,5100.0
9879,2019-12-19 10:39:00+00:00,227,6000.0,5160.0
9880,2019-12-19 12:19:00+00:00,250,5220.0,6000.0
9881,2019-12-19 13:46:00+00:00,247,6060.0,5220.0
9882,2019-12-19 15:27:00+00:00,208,5340.0,6060.0
9885,2019-12-20 10:06:00+00:00,223,5220.0,5820.0
9886,2019-12-20 11:33:00+00:00,232,5400.0,5220.0
9887,2019-12-20 13:03:00+00:00,221,5100.0,5400.0
9888,2019-12-20 14:28:00+00:00,265,6000.0,5100.0
9891,2019-12-21 10:18:00+00:00,238,6840.0,4980.0
9892,2019-12-21 12:12:00+00:00,218,5520.0,6840.0
9893,2019-12-21 13:44:00+00:00,235,5700.0,5520.0
9896,2019-12-22 11:19:00+00:00,250,5580.0,5700.0
9897,2019-12-22 12:52:00+00:00,225,6060.0,5580.0
9898,2019-12-22 14:33:00+00:00,224,5940.0,6060.0
9901,2019-12-23 11:05:00+00:00,235,5460.0,5700.0
9902,2019-12-23 12:36:00+00:00,237,5520.0,5460.0
9903,2019-12-23 14:08:00+00:00,225,5460.0,5520.0
9906,2019-12-24 10:20:00+00:00,239,5520.0,6060.0
9907,2019-12-24 11:52:00+00:00,228,5880.0,5520.0
9908,2019-12-24 13:30:00+00:00,226,5520.0,5880.0
9909,2019-12-24 15:02:00+00:00,237,6180.0,5520.0
9912,2019-12-25 10:04:00+00:00,247,5760.0,5880.0
9913,2019-12-25 11:40:00+00:00,224,5700.0,5760.0
9914,2019-12-25 13:15:00+00:00,246,5700.0,5700.0
9917,2019-12-26 11:00:00+00:00,205,5760.0,5700.0
9918,2019-12-26 12:36:00+00:00,259,5640.0,5760.0
9919,2019-12-26 14:10:00+00:00,235,6000.0,5640.0
9922,2019-12-27 10:09:00+00:00,242,5220.0,5640.0
9923,2019-12-27 11:36:00+00:00,250,5460.0,5220.0
9924,2019-12-27 13:07:00+00:00,248,5340.0,5460.0
9927,2019-12-28 10:58:00+00:00,217,5820.0,5760.0
9928,2019-12-28 12:35:00+00:00,215,6000.0,5820.0
9929,2019-12-28 14:15:00+00:00,213,5040.0,6000.0
9930,2019-12-28 15:39:00+00:00,236,5880.0,5040.0
9933,2019-12-29 12:26:00+00:00,254,6360.0,5700.0
9934,2019-12-29 14:12:00+00:00,227,5340.0,6360.0
9935,2019-12-29 15:41:00+00:00,236,5580.0,5340.0
9938,2019-12-30 10:21:00+00:00,217,6060.0,5700.0
9939,2019-12-30 12:02:00+00:00,235,5160.0,6060.0
9940,2019-12-30 13:28:00+00:00,238,5340.0,5160.0
9941,2019-12-30 14:57:00+00:00,241,6180.0,5340.0
9944,2019-12-31 11:12:00+00:00,231,5340.0,6000.0
9945,2019-12-31 12:41:00+00:00,262,5340.0,5340.0
9946,2019-12-31 14:10:00+00:00,241,6660.0,5340.0
9949,2020-01-01 11:04:00+00:00,244,6180.0,5040.0
9950,2020-01-01 12:47:00+00:00,230,5880.0,6180.0
9951,2020-01-01 14:25:00+00:00,240,6120.0,5880.0
9954,2020-01-02 10:58:00+00:00,226,5640.0,6480.0
9955,2020-01-02 12:32:00+00:00,243,5760.0,5640.0
9956,2020-01-02 14:08:00+00:00,241,5400.0,5760.0
9957,2020-01-02 15:38:00+00:00,213,6000.0,5400.0
9960,2020-01-03 10:49:00+00:00,225,6000.0,5400.0
9961,2020-01-03 12:29:00+00:00,214,6060.0,6000.0
9962,2020-01-03 14:10:00+00:00,229,5220.0,6060.0
9965,2020-01-04 10:13:00+00:00,226,5520.0,5160.0
9966,2020-01-04 11:45:00+00:00,233,6120.0,5520.0
9967,2020-01-04 13:27:00+00:00,232,5400.0,6120.0
9968,2020-01-04 14:57:00+00:00,249,6060.0,5400.0
9971,2020-01-05 09:59:00+00:00,262,6480.0,4920.0
9972,2020-01-05 11:47:00+00:00,228,4560.0,6480.0
9973,2020-01-05 13:03:00+00:00,225,5760.0,4560.0
9974,2020-01-05 14:39:00+00:00,211,6060.0,5760.0
9977,2020-01-06 11:07:00+00:00,242,5220.0,5340.0
9978,2020-01-06 12:34:00+00:00,240,5940.0,5220.0
9979,2020-01-06 14:13:00+00:00,244,5940.0,5940.0
9982,2020-01-07 10:39:00+00:00,250,5280.0,5460.0
9983,2020-01-07 12:07:00+00:00,236,5100.0,5280.0
9984,2020-01-07 13:32:00+00:00,228,6180.0,5100.0
9985,2020-01-07 15:15:00+00:00,233,5220.0,6180.0
9988,2020-01-08 09:49:00+00:00,251,6300.0,5520.0
9989,2020-01-08 11:34:00+00:00,206,5460.0,6300.0
9990,2020-01-08 13:05:00+00:00,272,6240.0,5460.0
9991,2020-01-08 14:49:00+00:00,141,4140.0,6240.0
9994,2020-01-09 10:54:00+00:00,226,5820.0,5580.0
9995,2020-01-09 12:31:00+00:00,238,5580.0,5820.0
9996,2020-01-09 14:04:00+00:00,255,5940.0,5580.0
9999,2020-01-10 10:39:00+00:00,235,6060.0,4800.0
10000,2020-01-10 12:20:00+00:00,219,5940.0,6060.0
10001,2020-01-10 13:59:00+00:00,228,5460.0,5940.0
10004,2020-01-11 10:39:00+00:00,257,5880.0,5160.0
10005,2020-01-11 12:17:00+00:00,257,5220.0,5880.0
10006,2020-01-11 13:44:00+00:00,238,5760.0,5220.0
10007,2020-01-11 15:20:00+00:00,242,5880.0,5760.0
10010,2020-01-12 11:59:00+00:00,233,6060.0,5580.0
10011,2020-01-12 13:40:00+00:00,227,6480.0,6060.0
10014,2020-01-13 10:21:00+00:00,234,5400.0,5760.0
10015,2020-01-13 11:51:00+00:00,236,5880.0,5400.0
10016,2020-01-13 13:29:00+00:00,257,5640.0,5880.0
10017,2020-01-13 15:03:00+00:00,250,5280.0,5640.0
10020,2020-01-14 11:00:00+00:00,226,5520.0,5880.0
10021,2020-01-14 12:32:00+00:00,246,5640.0,5520.0
10022,2020-01-14 14:06:00+00:00,235,5520.0,5640.0
10023,2020-01-14 15:38:00+00:00,224,5820.0,5520.0
10026,2020-01-15 10:45:00+00:00,241,5100.0,6300.0
10027,2020-01-15 12:10:00+00:00,242,6120.0,5100.0
10028,2020-01-15 13:52:00+00:00,207,5700.0,6120.0
10029,2020-01-15 15:27:00+00:00,270,5340.0,5700.0
10033,2020-01-16 13:13:00+00:00,245,6480.0,5880.0
10034,2020-01-16 15:01:00+00:00,237,5100.0,6480.0
10037,2020-01-17 11:56:00+00:00,234,5820.0,5820.0
10038,2020-01-17 13:33:00+00:00,229,5880.0,5820.0
10039,2020-01-17 15:11:00+00:00,250,5100.0,5880.0
10042,2020-01-18 11:02:00+00:00,239,5640.0,5280.0
10043,2020-01-18 12:36:00+00:00,228,5040.0,5640.0
10044,2020-01-18 14:00:00+00:00,220,6120.0,5040.0
10045,2020-01-18 15:42:00+00:00,206,5100.0,6120.0
10048,2020-01-19 10:25:00+00:00,233,5760.0,5520.0
10049,2020-01-19 12:01:00+00:00,232,5040.0,5760.0
10050,2020-01-19 13:25:00+00:00,238,5820.0,5040.0
10051,2020-01-19 15:02:00+00:00,217,5160.0,5820.0
10054,2020-01-20 09:33:00+00:00,240,6420.0,4860.0
10055,2020-01-20 11:20:00+00:00,228,5220.0,6420.0
10056,2020-01-20 12:47:00+00:00,232,5580.0,5220.0
10057,2020-01-20 14:20:00+00:00,236,5340.0,5580.0
10060,2020-01-21 10:57:00+00:00,229,5760.0,6240.0
10061,2020-01-21 12:33:00+00:00,220,5520.0,5760.0
10062,2020-01-21 14:05:00+00:00,230,6180.0,5520.0
10065,2020-01-22 11:01:00+00:00,210,5460.0,5880.0
10066,2020-01-22 12:32:00+00:00,232,6360.0,5460.0
10067,2020-01-22 14:18:00+00:00,249,5760.0,6360.0
10070,2020-01-23 10:54:00+00:00,246,5220.0,5640.0
10071,2020-01-23 12:21:00+00:00,267,5460.0,5220.0
10072,2020-01-23 13:52:00+00:00,197,5520.0,5460.0
10073,2020-01-23 15:24:00+00:00,247,6300.0,5520.0
10076,2020-01-24 11:52:00+00:00,241,5760.0,6060.0
10077,2020-01-24 13:28:00+00:00,209,5280.0,5760.0
10078,2020-01-24 14:56:00+00:00,175,5880.0,5280.0
10081,2020-01-25 11:09:00+00:00,291,6000.0,4920.0
10082,2020-01-25 12:49:00+00:00,213,5040.0,6000.0
10083,2020-01-25 14:13:00+00:00,208,5580.0,5040.0
10086,2020-01-26 10:20:00+00:00,237,5520.0,6240.0
10087,2020-01-26 11:52:00+00:00,264,5760.0,5520.0
10088,2020-01-26 13:28:00+00:00,243,5760.0,5760.0
10089,2020-01-26 15:04:00+00:00,265,5760.0,5760.0
10092,2020-01-27 09:53:00+00:00,254,5520.0,4980.0
10093,2020-01-27 11:25:00+00:00,210,6360.0,5520.0
10094,2020-01-27 13:11:00+00:00,198,4740.0,6360.0
10095,2020-01-27 14:30:00+00:00,242,6240.0,4740.0
10098,2020-01-28 10:46:00+00:00,228,5820.0,5160.0
10099,2020-01-28 12:23:00+00:00,241,6900.0,5820.0
10100,2020-01-28 14:18:00+00:00,229,4680.0,6900.0
10101,2020-01-28 15:36:00+00:00,243,6360.0,4680.0
10104,2020-01-29 10:01:00+00:00,232,5520.0,5700.0
10105,2020-01-29 11:33:00+00:00,233,5700.0,5520.0
10106,2020-01-29 13:08:00+00:00,245,5400.0,5700.0
10107,2020-01-29 14:38:00+00:00,238,5580.0,5400.0
10110,2020-01-30 11:30:00+00:00,233,5940.0,6540.0
10111,2020-01-30 13:09:00+00:00,235,5640.0,5940.0
10112,2020-01-30 14:43:00+00:00,249,5640.0,5640.0
10115,2020-02-01 10:08:00+00:00,238,6780.0,6360.0
10116,2020-02-01 12:01:00+00:00,115,3300.0,6780.0
10117,2020-02-01 12:56:00+00:00,271,6060.0,3300.0
10118,2020-02-01 14:37:00+00:00,227,6060.0,6060.0
10121,2020-02-02 10:40:00+00:00,235,5940.0,5760.0
10122,2020-02-02 12:19:00+00:00,223,5460.0,5940.0
10123,2020-02-02 13:50:00+00:00,215,5880.0,5460.0
10127,2020-02-03 14:24:00+00:00,242,5880.0,5760.0
10130,2020-02-04 10:33:00+00:00,242,4920.0,5460.0
10131,2020-02-04 11:55:00+00:00,248,5460.0,4920.0
10132,2020-02-04 13:26:00+00:00,238,6180.0,5460.0
10133,2020-02-04 15:09:00+00:00,232,5340.0,6180.0
10136,2020-02-05 09:49:00+00:00,246,5400.0,5040.0
10137,2020-02-05 11:19:00+00:00,238,5580.0,5400.0
10138,2020-02-05 12:52:00+00:00,248,5520.0,5580.0
10139,2020-02-05 14:24:00+00:00,230,6180.0,5520.0
10142,2020-02-06 11:13:00+00:00,235,5580.0,5880.0
10143,2020-02-06 12:46:00+00:00,250,5820.0,5580.0
10144,2020-02-06 14:23:00+00:00,110,4320.0,5820.0
10147,2020-02-07 10:59:00+00:00,203,5580.0,5400.0
10148,2020-02-07 12:32:00+00:00,202,5580.0,5580.0
10149,2020-02-07 14:05:00+00:00,252,6360.0,5580.0
10152,2020-02-08 11:08:00+00:00,191,5580.0,6240.0
10153,2020-02-08 12:41:00+00:00,238,5580.0,5580.0
10154,2020-02-08 14:14:00+00:00,253,5700.0,5580.0
10157,2020-02-09 10:17:00+00:00,194,5520.0,4560.0
10158,2020-02-09 11:49:00+00:00,208,6540.0,5520.0
10159,2020-02-09 13:38:00+00:00,260,5520.0,6540.0
10160,2020-02-09 15:10:00+00:00,250,6000.0,5520.0
10163,2020-02-10 12:54:00+00:00,232,5460.0,5160.0
10164,2020-02-10 14:25:00+00:00,209,5460.0,5460.0
10167,2020-02-11 10:33:00+00:00,225,5520.0,5760.0
10168,2020-02-11 12:05:00+00:00,246,5280.0,5520.0
10169,2020-02-11 13:33:00+00:00,247,6480.0,5280.0
10170,2020-02-11 15:21:00+00:00,237,5460.0,6480.0
10173,2020-02-12 10:20:00+00:00,230,5880.0,5760.0
10174,2020-02-12 11:58:00+00:00,236,6000.0,5880.0
10175,2020-02-12 13:38:00+00:00,243,5100.0,6000.0
10176,2020-02-12 15:03:00+00:00,244,6180.0,5100.0
10179,2020-02-13 10:06:00+00:00,234,6180.0,5940.0
10180,2020-02-13 11:49:00+00:00,257,6120.0,6180.0
10181,2020-02-13 13:31:00+00:00,228,5580.0,6120.0
10182,2020-02-13 15:04:00+00:00,242,5820.0,5580.0
10185,2020-02-14 10:38:00+00:00,218,5760.0,5520.0
10186,2020-02-14 12:14:00+00:00,212,5340.0,5760.0
10187,2020-02-14 13:43:00+00:00,236,5100.0,5340.0
10188,2020-02-14 15:08:00+00:00,225,6180.0,5100.0
10191,2020-02-15 10:52:00+00:00,229,5100.0,5820.0
10192,2020-02-15 12:17:00+00:00,235,5940.0,5100.0
10193,2020-02-15 13:56:00+00:00,241,5280.0,5940.0
10194,2020-02-15 15:24:00+00:00,228,5940.0,5280.0
10197,2020-02-16 10:08:00+00:00,224,6300.0,5820.0
10198,2020-02-16 11:53:00+00:00,232,5640.0,6300.0
10199,2020-02-16 13:27:00+00:00,247,6180.0,5640.0
10200,2020-02-16 15:10:00+00:00,112,4080.0,6180.0
10203,2020-02-17 10:15:00+00:00,215,5820.0,6060.0
10204,2020-02-17 11:52:00+00:00,256,5460.0,5820.0
10205,2020-02-17 13:23:00+00:00,228,6180.0,5460.0
10208,2020-02-18 09:48:00+00:00,223,5400.0,5520.0
10209,2020-02-18 11:18:00+00:00,242,5580.0,5400.0
10210,2020-02-18 12:51:00+00:00,235,5820.0,5580.0
10211,2020-02-18 14:28:00+00:00,255,5460.0,5820.0
10214,2020-02-19 10:41:00+00:00,260,5940.0,5340.0
10215,2020-02-19 12:20:00+00:00,221,5100.0,5940.0
10216,2020-02-19 13:45:00+00:00,235,6420.0,5100.0
10219,2020-02-20 10:05:00+00:00,231,6300.0,4920.0
10220,2020-02-20 11:50:00+00:00,241,5580.0,6300.0
10221,2020-02-20 13:23:00+00:00,238,5640.0,5580.0
10222,2020-02-20 14:57:00+00:00,230,5640.0,5640.0
10225,2020-02-21 11:21:00+00:00,240,6420.0,5880.0
10226,2020-02-21 13:08:00+00:00,231,5280.0,6420.0
10227,2020-02-21 14:36:00+00:00,229,5640.0,5280.0
10230,2020-02-22 12:06:00+00:00,226,5340.0,5580.0
10231,2020-02-22 13:35:00+00:00,223,5340.0,5340.0
10232,2020-02-22 15:04:00+00:00,207,5520.0,5340.0
10235,2020-02-23 10:46:00+00:00,220,5700.0,5520.0
10236,2020-02-23 12:21:00+00:00,232,5340.0,5700.0
10237,2020-02-23 13:50:00+00:00,120,5340.0,5340.0
10238,2020-02-23 15:19:00+00:00,267,5880.0,5340.0
10241,2020-02-24 11:20:00+00:00,266,5940.0,3540.0
10242,2020-02-24 12:59:00+00:00,215,5760.0,5940.0
10243,2020-02-24 14:35:00+00:00,222,5400.0,5760.0
10246,2020-02-25 10:23:00+00:00,215,5880.0,5880.0
10247,2020-02-25 12:01:00+00:00,218,5220.0,5880.0
10248,2020-02-25 13:28:00+00:00,250,5580.0,5220.0
10249,2020-02-25 15:01:00+00:00,229,5340.0,5580.0
10252,2020-02-26 11:06:00+00:00,210,5640.0,5700.0
10253,2020-02-26 12:40:00+00:00,224,5100.0,5640.0
10254,2020-02-26 14:05:00+00:00,227,6720.0,5100.0
10255,2020-02-26 15:57:00+00:00,145,3660.0,6720.0
10258,2020-02-27 11:11:00+00:00,221,5160.0,5940.0
10259,2020-02-27 12:37:00+00:00,232,6060.0,5160.0
10260,2020-02-27 14:18:00+00:00,227,5280.0,6060.0
10263,2020-02-28 09:32:00+00:00,190,6540.0,3420.0
10264,2020-02-28 11:21:00+00:00,210,5820.0,6540.0
10265,2020-02-28 12:58:00+00:00,230,5460.0,5820.0
10266,2020-02-28 14:29:00+00:00,212,6300.0,5460.0
10269,2020-02-29 11:06:00+00:00,230,5220.0,6060.0
10270,2020-02-29 12:33:00+00:00,236,5820.0,5220.0
10271,2020-02-29 14:10:00+00:00,229,6780.0,5820.0
10274,2020-03-01 11:52:00+00:00,241,5460.0,7020.0
10275,2020-03-01 13:23:00+00:00,251,5280.0,5460.0
10276,2020-03-01 14:51:00+00:00,247,5820.0,5280.0
10279,2020-03-02 11:10:00+00:00,241,5820.0,5520.0
10280,2020-03-02 12:47:00+00:00,206,7080.0,5820.0
10283,2020-03-03 11:47:00+00:00,251,5580.0,5820.0
10284,2020-03-03 13:20:00+00:00,236,5700.0,5580.0
10285,2020-03-03 14:55:00+00:00,236,5760.0,5700.0
10288,2020-03-04 10:27:00+00:00,210,5040.0,6480.0
10289,2020-03-04 11:51:00+00:00,255,6480.0,5040.0
10290,2020-03-04 13:39:00+00:00,97,3600.0,6480.0
10291,2020-03-04 14:39:00+00:00,258,6480.0,3600.0
10294,2020-03-05 12:21:00+00:00,216,5640.0,5640.0
10295,2020-03-05 13:55:00+00:00,238,6360.0,5640.0
10298,2020-03-06 11:46:00+00:00,256,5580.0,5700.0
10299,2020-03-06 13:19:00+00:00,215,5940.0,5580.0
10302,2020-03-07 11:31:00+00:00,99,4380.0,5940.0
10303,2020-03-07 12:44:00+00:00,256,5940.0,4380.0
10307,2020-03-08 11:01:00+00:00,232,6180.0,5460.0
10308,2020-03-08 12:44:00+00:00,235,5640.0,6180.0
10309,2020-03-08 14:18:00+00:00,250,5700.0,5640.0
10312,2020-03-09 10:36:00+00:00,220,5100.0,5940.0
10313,2020-03-09 12:01:00+00:00,208,6300.0,5100.0
10314,2020-03-09 13:46:00+00:00,241,5340.0,6300.0
10315,2020-03-09 15:15:00+00:00,254,6000.0,5340.0
10318,2020-03-10 11:22:00+00:00,263,6420.0,4980.0
10319,2020-03-10 13:09:00+00:00,253,5640.0,6420.0
10320,2020-03-10 14:43:00+00:00,220,5520.0,5640.0
10321,2020-03-10 16:15:00+00:00,230,5460.0,5520.0
10324,2020-03-11 11:24:00+00:00,225,5160.0,6060.0
10325,2020-03-11 12:50:00+00:00,247,5880.0,5160.0
10328,2020-06-11 10:23:00+00:00,210,5760.0,5940.0
10329,2020-06-11 11:59:00+00:00,226,6120.0,5760.0
10330,2020-06-11 13:41:00+00:00,222,5880.0,6120.0
10331,2020-06-11 15:19:00+00:00,216,6360.0,5880.0
10334,2020-06-12 09:55:00+00:00,235,5700.0,6300.0
10335,2020-06-12 11:30:00+00:00,230,5820.0,5700.0
10338,2020-06-12 17:55:00+00:00,249,6180.0,5820.0
10341,2020-06-13 09:47:00+00:00,243,5640.0,5400.0
10342,2020-06-13 11:21:00+00:00,242,5880.0,5640.0
10343,2020-06-13 12:59:00+00:00,241,5640.0,5880.0
10344,2020-06-13 14:33:00+00:00,110,3840.0,5640.0
10345,2020-06-13 15:37:00+00:00,255,6720.0,3840.0
10348,2020-06-14 12:43:00+00:00,242,6120.0,5880.0
10349,2020-06-14 14:25:00+00:00,240,6240.0,6120.0
10352,2020-06-15 09:34:00+00:00,227,5820.0,5760.0
10353,2020-06-15 11:11:00+00:00,235,5520.0,5820.0
10354,2020-06-15 12:43:00+00:00,260,5760.0,5520.0
10355,2020-06-15 14:19:00+00:00,239,5700.0,5760.0
10358,2020-06-16 11:00:00+00:00,226,5700.0,5520.0
10359,2020-06-16 12:35:00+00:00,230,6000.0,5700.0
10360,2020-06-16 14:15:00+00:00,225,5280.0,6000.0
10363,2020-06-17 09:03:00+00:00,249,6180.0,5160.0
10364,2020-06-17 10:46:00+00:00,226,5580.0,6180.0
10365,2020-06-17 12:19:00+00:00,215,5280.0,5580.0
10366,2020-06-17 13:47:00+00:00,262,6180.0,5280.0
10369,2020-06-18 09:43:00+00:00,230,6000.0,5940.0
10370,2020-06-18 11:23:00+00:00,224,5640.0,6000.0
10371,2020-06-18 12:57:00+00:00,235,6120.0,5640.0
10372,2020-06-18 14:39:00+00:00,235,5820.0,6120.0
10375,2020-06-19 09:39:00+00:00,198,5760.0,5220.0
10376,2020-06-19 11:15:00+00:00,210,5700.0,5760.0
10377,2020-06-19 12:50:00+00:00,242,5820.0,5700.0
10378,2020-06-19 14:27:00+00:00,215,5820.0,5820.0
10381,2020-06-20 09:50:00+00:00,249,5460.0,6300.0
10382,2020-06-20 11:21:00+00:00,226,5640.0,5460.0
10383,2020-06-20 12:55:00+00:00,236,5340.0,5640.0
10384,2020-06-20 14:24:00+00:00,222,5460.0,5340.0
10387,2020-06-21 11:02:00+00:00,254,5940.0,5940.0
10388,2020-06-21 12:41:00+00:00,226,6600.0,5940.0
10389,2020-06-21 14:31:00+00:00,180,4980.0,6600.0
10392,2020-06-22 09:27:00+00:00,246,6420.0,5160.0
10393,2020-06-22 11:14:00+00:00,187,5280.0,6420.0
10394,2020-06-22 12:42:00+00:00,241,5820.0,5280.0
10395,2020-06-22 14:19:00+00:00,245,5640.0,5820.0
10398,2020-06-23 09:49:00+00:00,191,5040.0,6060.0
10399,2020-06-23 11:13:00+00:00,252,6420.0,5040.0
10400,2020-06-23 13:00:00+00:00,227,5160.0,6420.0
10401,2020-06-23 14:26:00+00:00,236,5820.0,5160.0
10402,2020-06-23 16:03:00+00:00,244,5340.0,5820.0
10405,2020-06-24 09:34:00+00:00,220,5100.0,6240.0
10406,2020-06-24 10:59:00+00:00,250,6120.0,5100.0
10407,2020-06-24 12:41:00+00:00,125,3420.0,6120.0
10408,2020-06-24 13:38:00+00:00,265,6540.0,3420.0
10409,2020-06-24 15:27:00+00:00,262,5820.0,6540.0
10412,2020-06-25 08:15:00+00:00,259,5700.0,6120.0
10413,2020-06-25 09:50:00+00:00,213,4860.0,5700.0
10414,2020-06-25 11:11:00+00:00,230,6360.0,4860.0
10415,2020-06-25 12:57:00+00:00,235,3420.0,6360.0
10416,2020-06-25 13:54:00+00:00,115,6240.0,3420.0
10417,2020-06-25 15:38:00+00:00,251,5820.0,6240.0
10421,2020-06-26 14:08:00+00:00,116,4020.0,5700.0
10422,2020-06-26 15:15:00+00:00,264,6120.0,4020.0
10423,2020-06-26 16:57:00+00:00,217,6120.0,6120.0
10426,2020-06-27 09:50:00+00:00,250,6660.0,5400.0
10427,2020-06-27 11:41:00+00:00,231,5100.0,6660.0
10428,2020-06-27 13:06:00+00:00,225,5460.0,5100.0
10429,2020-06-27 14:37:00+00:00,200,5640.0,5460.0
10432,2020-06-28 10:36:00+00:00,240,5460.0,5400.0
10433,2020-06-28 12:07:00+00:00,255,5820.0,5460.0
10434,2020-06-28 13:44:00+00:00,258,5580.0,5820.0
10435,2020-06-28 15:17:00+00:00,254,5880.0,5580.0
10438,2020-06-29 10:17:00+00:00,265,6720.0,4860.0
10439,2020-06-29 12:09:00+00:00,250,5700.0,6720.0
10440,2020-06-29 13:44:00+00:00,243,5520.0,5700.0
10441,2020-06-29 15:16:00+00:00,219,5640.0,5520.0
10444,2020-06-30 10:27:00+00:00,230,5340.0,6180.0
10445,2020-06-30 11:56:00+00:00,248,6780.0,5340.0
10446,2020-06-30 13:49:00+00:00,180,4980.0,6780.0
10447,2020-06-30 15:12:00+00:00,225,6600.0,4980.0
10450,2020-07-01 09:23:00+00:00,240,5940.0,5700.0
10451,2020-07-01 11:02:00+00:00,214,5520.0,5940.0
10452,2020-07-01 12:34:00+00:00,238,6240.0,5520.0
10453,2020-07-01 14:18:00+00:00,235,5160.0,6240.0
10454,2020-07-01 15:44:00+00:00,227,5580.0,5160.0
10457,2020-07-02 11:03:00+00:00,224,5460.0,5280.0
10458,2020-07-02 12:34:00+00:00,255,5520.0,5460.0
10459,2020-07-02 14:06:00+00:00,230,5280.0,5520.0
10460,2020-07-02 15:34:00+00:00,198,6360.0,5280.0
10463,2020-07-03 09:02:00+00:00,247,5940.0,4980.0
10464,2020-07-03 10:41:00+00:00,232,6060.0,5940.0
10465,2020-07-03 12:22:00+00:00,243,5340.0,6060.0
10466,2020-07-03 13:51:00+00:00,232,5880.0,5340.0
10467,2020-07-03 15:29:00+00:00,235,5460.0,5880.0
10470,2020-07-04 08:24:00+00:00,263,5820.0,3720.0
